id;jenis_kelamin;umur;asal;penempatan;gaji;pendidikan;IPK;pengalaman;jenis_rekrut;status_rekrut
635;1;1;17;7;3;0;02.01;5;1;0
636;1;2;33;33;2;3;0,178472222;2;2;1
637;0;3;20;11;3;0;01.16;3;1;0
638;0;1;1;1;1;2;03.06;0;1;1
639;0;1;11;11;2;3;0,184027778;3;2;1
640;1;1;11;2;5;0;02.08;4;2;0
641;0;3;26;19;4;0;01.11;0;1;0
642;0;1;15;15;2;1;0,188888889;4;2;1
643;1;2;27;29;3;0;0,14375;0;1;0
644;0;3;4;30;4;0;02.36;5;2;0
645;1;2;29;4;3;0;01.59;5;2;0
646;0;3;23;13;5;0;01.53;4;2;0
647;0;2;18;18;2;3;0,172916667;4;2;1
648;1;2;34;34;3;3;03.08;3;2;1
649;0;1;18;15;3;0;0,148611111;0;2;0
650;0;1;10;10;2;2;0,18125;3;2;1
651;0;2;20;34;4;0;01.05;2;2;0
652;1;2;8;8;2;2;03.06;1;1;1
653;1;2;34;34;2;1;03.07;0;1;1
654;1;1;19;22;5;0;0,129166667;2;2;0
655;0;3;31;31;3;0;02.38;1;1;0
656;1;2;6;34;4;0;02.53;4;2;0
657;1;1;16;16;2;2;0,175694444;4;2;1
658;1;2;7;26;5;0;01.56;3;2;0
659;1;1;6;6;3;0;0,132638889;4;1;0
660;0;1;10;11;5;0;02.34;5;1;0
661;0;1;25;25;1;2;03.02;2;1;1
662;1;2;7;7;3;2;0,16875;4;2;1
663;0;2;1;25;3;0;01.57;0;2;0
664;1;3;28;19;4;0;0,093055556;3;1;0
665;0;2;31;31;2;3;0,193055556;2;2;1
666;0;1;28;26;4;0;01.56;4;1;0
667;1;3;14;13;5;0;01.02;5;2;0
668;1;2;6;6;1;1;03.01;0;1;1
669;1;1;6;23;5;0;0,103472222;4;2;0
670;1;2;21;21;2;1;03.04;2;1;1
671;1;2;6;8;3;0;01.23;0;2;0
672;0;1;23;23;3;2;0,169444444;3;2;1
673;1;1;31;31;2;3;0,182638889;3;2;1
674;0;1;25;5;3;0;02.18;1;1;0
675;0;2;5;5;2;1;4;0;1;1
676;1;2;21;2;5;0;0,145138889;2;2;0
677;1;3;28;23;3;0;0,104861111;3;2;0
678;0;2;17;26;5;0;02.35;2;1;0
679;0;2;34;34;2;2;03.04;1;1;1
680;1;2;11;11;1;2;03.09;2;1;1
681;0;2;28;18;4;0;0,096527778;3;2;0
682;1;2;18;18;1;1;4;1;1;1
683;1;1;11;2;4;0;01.08;1;1;0
684;0;1;10;34;3;0;01.38;0;1;0
685;0;1;15;15;2;2;03.04;2;1;1
686;1;2;26;26;3;3;0,16875;4;2;1
687;0;1;8;8;1;2;03.02;1;1;1
688;0;1;3;3;3;1;03.44;3;2;1
689;1;2;7;7;3;2;03.48;3;2;1
690;0;2;16;32;5;0;02.49;2;2;0
691;0;2;17;29;3;0;02.42;4;1;0
692;0;2;7;7;2;2;03.02;0;1;1
693;0;2;1;6;5;0;01.53;5;2;0
694;0;3;18;18;5;0;02.26;3;1;0
695;1;2;29;22;3;0;02.03;1;1;0
696;1;3;18;24;3;0;0,133333333;0;2;0
697;0;1;27;27;1;1;03.05;1;1;1
698;1;2;12;12;1;1;03.05;2;1;1
699;0;1;11;11;2;1;03.45;3;2;1
700;0;2;14;14;2;2;03.03;0;1;1
701;0;1;2;12;3;0;02.32;4;2;0
702;0;3;25;6;4;0;0,139583333;0;2;0
703;1;1;1;1;3;3;03.45;2;2;1
704;0;2;3;3;2;1;0,186805556;4;2;1
705;1;2;4;2;5;0;02.54;0;1;0
706;0;3;21;7;4;0;01.49;2;1;0
707;0;2;16;16;3;3;0,183333333;4;2;1
708;1;1;18;27;3;0;0,106944444;5;2;0
709;1;1;7;14;3;0;01.29;5;1;0
710;1;2;5;5;2;2;03.01;0;1;1
711;0;1;5;24;3;0;01.04;3;1;0
712;0;3;14;4;3;0;0,1375;1;2;0
713;1;2;18;28;3;0;02.06;0;1;0
714;1;2;34;34;1;2;03.03;1;1;1
715;1;1;8;8;1;1;03.04;0;1;1
716;0;1;11;13;3;0;01.23;0;2;0
717;0;1;23;23;3;1;03.38;4;2;1
718;1;1;29;4;5;0;0,090972222;5;2;0
719;0;1;3;3;2;1;03.07;0;1;1
720;1;2;17;14;3;0;01.51;0;2;0
721;0;2;29;29;2;1;0,171527778;4;2;1
722;1;3;34;22;4;0;0,1;5;2;0
723;1;3;33;16;4;0;02.37;5;1;0
724;0;2;34;34;2;1;4;0;1;1
725;1;3;2;27;5;0;0,097916667;2;1;0
726;1;1;3;3;2;3;0,179166667;3;2;1
727;0;3;7;26;5;0;0,146527778;4;1;0
728;1;3;26;19;3;0;0,102777778;1;2;0
729;0;1;15;15;2;2;03.08;0;1;1
730;1;2;2;34;4;0;0,126388889;2;1;0
731;1;1;14;14;2;2;03.09;1;1;1
732;0;1;5;30;4;0;02.26;0;2;0
733;0;1;27;12;3;0;02.38;2;1;0
734;1;3;25;2;3;0;0,103472222;1;2;0
735;0;1;26;26;3;1;03.42;2;2;1
736;1;1;31;31;3;0;0,089583333;5;1;0
737;1;1;23;23;2;1;0,169444444;2;2;1
738;0;3;33;13;3;0;0,107638889;3;2;0
739;1;2;17;32;3;0;01.18;4;1;0
740;1;2;28;28;3;2;0,184722222;4;2;1
741;1;2;7;7;2;2;03.05;2;1;1
742;1;1;33;4;4;0;0,095833333;3;1;0
743;0;3;6;21;3;0;01.53;5;2;0
744;1;3;33;21;4;0;02.51;1;1;0
745;0;1;7;7;3;3;03.32;4;2;1
746;0;1;11;11;2;2;03.01;1;1;1
747;0;1;28;28;1;2;03.04;0;1;1
748;0;2;17;17;3;1;0,184722222;3;2;1
749;1;3;19;14;5;0;0,127083333;2;1;0
750;0;1;23;10;3;0;02.04;0;2;0
751;1;1;34;7;4;0;0,109722222;5;1;0
752;0;1;3;3;1;2;03.06;1;1;1
753;1;3;1;23;4;0;01.22;2;1;0
754;0;2;21;21;1;1;03.06;1;1;1
755;0;3;11;12;5;0;02.53;4;1;0
756;0;1;21;21;3;2;03.47;3;2;1
757;0;1;27;4;5;0;0,108333333;3;1;0
758;0;3;23;11;3;0;01.49;0;1;0
759;1;2;3;3;3;1;03.38;3;2;1
760;0;2;3;3;3;3;03.41;3;2;1
761;1;2;13;31;5;0;02.58;2;1;0
762;0;1;21;22;5;0;01.56;5;2;0
763;0;1;22;22;2;1;03.52;2;2;1
764;0;1;16;20;5;0;01.01;1;2;0
765;1;2;29;28;4;0;02.01;4;1;0
766;0;3;22;25;5;0;02.44;2;2;0
767;1;1;20;20;2;1;4;1;1;1
768;0;2;32;32;2;2;4;1;1;1
769;1;1;21;21;3;3;03.57;3;2;1
770;1;3;33;3;5;0;01.07;3;2;0
771;1;1;2;2;3;2;4;3;2;1
772;1;2;21;15;5;0;01.27;5;2;0
773;1;2;32;32;3;2;0,179166667;4;2;1
774;1;1;8;8;1;1;03.06;1;1;1
775;1;2;19;19;3;2;03.58;2;2;1
776;0;2;32;32;1;2;03.06;1;1;1
777;0;2;33;33;2;3;0,188888889;2;2;1
778;0;2;19;7;5;0;0,097916667;5;1;0
779;0;2;2;2;2;1;4;2;1;1
780;1;2;19;1;4;0;0,099305556;0;1;0
781;1;1;16;25;3;0;02.12;0;2;0
782;1;2;13;13;1;1;03.02;0;1;1
783;0;1;26;18;4;0;01.54;2;2;0
784;0;3;32;16;4;0;01.03;5;2;0
785;0;1;2;2;2;1;4;1;1;1
786;0;3;34;33;3;0;0,096527778;5;1;0
787;1;3;11;9;4;0;01.04;0;2;0
788;0;1;31;31;5;0;02.08;0;1;0
789;0;2;12;12;2;1;03.38;4;2;1
790;1;2;2;2;3;1;03.44;4;2;1
791;1;2;17;17;2;2;03.05;0;1;1
792;1;1;6;6;2;2;03.01;2;1;1
793;1;1;8;8;3;1;03.38;3;2;1
794;0;2;22;22;3;1;0,177777778;4;2;1
795;1;1;23;23;2;2;03.04;2;1;1
796;1;3;14;10;3;0;01.36;5;1;0
797;0;1;26;26;1;1;03.05;0;1;1
798;1;3;2;22;4;0;0,141666667;5;2;0
799;0;2;13;13;1;2;03.01;1;1;1
800;0;2;7;7;2;1;03.07;0;1;1
801;0;1;2;2;2;2;03.06;2;1;1
802;0;1;19;19;2;2;03.04;1;1;1
803;0;2;11;11;3;3;0,188194444;2;2;1
804;1;1;6;6;2;1;0,167361111;2;2;1
805;0;1;4;4;2;3;03.05;4;2;1
806;0;3;12;19;3;0;01.08;2;2;0
807;1;1;22;12;5;0;01.03;3;1;0
808;0;1;34;34;2;2;03.03;1;1;1
809;1;1;3;3;3;3;0,184722222;2;2;1
810;0;1;13;7;4;0;02.02;3;1;0
811;0;1;7;7;3;3;03.09;2;2;1
812;0;1;6;6;1;2;03.05;0;1;1
813;0;2;26;13;4;0;0,109722222;4;1;0
814;1;2;13;13;1;1;03.02;2;1;1
815;0;1;5;5;2;1;03.07;1;1;1
816;0;3;22;1;5;0;0,13125;3;2;0
817;1;2;17;17;1;2;4;0;1;1
818;0;1;14;14;1;2;03.02;2;1;1
819;1;3;17;26;3;0;01.29;1;1;0
820;0;1;6;18;5;0;02.59;0;2;0
821;1;2;31;31;2;1;03.44;2;2;1
822;1;2;26;26;2;2;03.02;2;1;1
823;0;1;32;32;2;1;03.04;1;1;1
824;0;2;33;34;4;0;0,146527778;1;2;0
825;0;2;24;24;2;2;03.32;3;2;1
826;1;2;21;21;1;2;03.01;1;1;1
827;0;3;13;20;5;0;01.58;1;1;0
828;0;2;14;14;3;3;03.38;4;2;1
829;1;1;34;34;2;1;03.39;3;2;1
830;1;1;30;30;2;3;4;2;2;1
831;0;3;12;23;4;0;02.05;2;2;0
832;0;1;16;16;1;1;03.07;2;1;1
833;1;2;29;29;2;2;03.05;0;1;1
834;0;1;33;8;5;0;0,084027778;3;2;0
835;1;3;2;5;4;0;02.32;5;1;0
836;1;2;18;19;5;0;0,105555556;0;2;0
837;1;1;32;32;2;1;03.53;4;2;1
838;0;1;11;11;2;1;03.09;2;1;1
839;0;1;1;25;4;0;01.08;3;2;0
840;0;1;27;27;2;1;03.07;1;1;1
841;1;1;27;27;2;2;03.08;1;1;1
842;0;1;4;27;4;0;0,141666667;1;1;0
843;1;2;18;34;5;0;01.47;2;2;0
844;0;1;32;19;4;0;01.14;4;1;0
845;1;3;22;30;5;0;02.37;3;1;0
846;1;1;33;16;4;0;0,103472222;5;1;0
847;1;2;18;18;2;2;03.06;1;1;1
848;0;2;5;32;4;0;02.04;3;2;0
849;1;2;21;13;3;0;0,106944444;2;1;0
850;0;2;12;12;2;1;03.07;0;1;1
851;0;2;6;6;2;1;4;1;1;1
852;0;2;19;9;4;0;01.06;4;1;0
853;0;2;4;4;2;1;0,193055556;2;2;1
854;1;2;22;22;2;1;03.26;3;2;1
855;1;1;21;21;2;2;03.01;1;1;1
856;1;1;31;31;2;3;03.34;4;2;1
857;1;3;30;30;3;0;02.56;0;2;0
858;0;2;12;34;5;0;02.17;3;2;0
859;1;1;14;14;2;1;03.07;0;1;1
860;0;1;20;20;2;3;0,185416667;3;2;1
861;1;1;2;1;3;0;0,147916667;4;1;0
862;1;1;22;6;3;0;0,100694444;0;1;0
863;1;2;18;18;1;2;03.03;2;1;1
864;1;1;10;15;4;0;02.19;4;1;0
865;0;1;27;5;3;0;01.44;3;1;0
866;0;2;26;34;4;0;01.53;0;2;0
867;0;3;12;23;4;0;0,128472222;5;1;0
868;1;1;27;8;5;0;01.04;0;2;0
869;1;2;28;2;5;0;0,10625;5;2;0
870;1;3;27;8;5;0;02.04;3;2;0
871;1;1;33;2;5;0;02.29;5;2;0
872;1;3;24;31;3;0;0,136805556;1;2;0
873;1;2;25;25;3;3;0,175694444;2;2;1
874;0;1;32;32;3;2;03.33;2;2;1
875;1;3;30;12;5;0;01.58;4;1;0
876;1;2;31;31;2;3;0,19375;2;2;1
877;1;3;24;8;3;0;01.48;5;2;0
878;1;1;3;3;2;2;0,16875;2;2;1
879;1;2;26;26;1;1;03.03;1;1;1
880;0;2;24;31;3;0;02.05;1;1;0
881;0;2;34;19;3;0;0,130555556;3;2;0
882;0;2;33;33;3;1;03.07;2;2;1
883;0;1;21;21;1;1;03.08;1;1;1
884;1;3;10;8;5;0;02.03;0;2;0
885;0;1;8;8;3;1;03.49;4;2;1
886;1;2;20;20;1;2;03.02;1;1;1
887;1;2;22;22;2;2;03.47;2;2;1
888;1;2;34;7;3;0;0,098611111;0;2;0
889;1;2;3;3;2;2;03.06;0;1;1
890;1;1;10;10;2;1;03.09;0;1;1
891;0;2;1;1;3;1;0,172222222;2;2;1
892;0;1;16;24;3;0;02.08;4;1;0
893;0;1;24;24;2;3;0,168055556;2;2;1
894;1;3;29;14;4;0;02.48;3;1;0
895;0;3;2;12;4;0;0,089583333;0;1;0
896;0;3;4;27;5;0;02.49;1;2;0
897;0;2;16;20;5;0;01.58;0;2;0
898;0;1;23;23;2;1;4;2;2;1
899;0;1;30;1;5;0;0,146527778;5;1;0
900;1;3;20;33;3;0;01.42;5;2;0
901;1;1;30;30;1;2;03.06;0;1;1
902;1;3;18;12;4;0;0,126388889;5;2;0
903;0;2;10;10;3;1;0,172222222;2;2;1
904;1;1;19;19;2;1;03.04;4;2;1
905;1;2;10;10;3;1;0,184722222;2;2;1
906;1;2;14;34;4;0;0,15;1;2;0
907;0;3;12;7;3;0;0,086805556;0;2;0
908;0;2;19;19;1;1;03.05;0;1;1
909;1;1;11;33;3;0;02.37;2;1;0
910;0;3;15;22;4;0;02.01;0;2;0
911;0;2;23;23;2;3;03.36;2;2;1
912;0;1;30;30;1;1;03.08;1;1;1
913;0;2;24;24;3;1;03.58;4;2;1
914;1;1;4;4;1;1;03.04;2;1;1
915;0;2;5;5;2;2;03.06;1;1;1
916;1;2;8;8;2;2;03.04;2;1;1
917;1;3;29;12;5;0;02.04;1;1;0
918;1;1;32;32;2;2;03.02;0;1;1
919;1;2;26;20;3;0;0,109722222;5;1;0
920;0;2;20;20;3;0;01.44;4;2;0
921;1;1;3;26;3;0;02.51;2;2;0
922;0;1;34;34;3;0;01.18;3;1;0
923;1;2;34;32;4;0;02.04;2;2;0
924;1;2;8;8;2;2;03.05;2;1;1
925;0;2;22;34;3;0;02.57;3;2;0
926;0;1;6;6;2;2;03.03;2;1;1
927;0;2;28;28;2;2;4;1;1;1
928;0;1;9;30;4;0;0,101388889;0;1;0
929;0;1;2;2;3;1;0,188194444;4;2;1
930;0;3;19;25;3;0;0,107638889;4;2;0
931;1;3;34;16;5;0;01.29;3;1;0
932;1;3;1;11;3;0;02.11;4;1;0
933;0;3;9;3;5;0;0,100694444;3;2;0
934;0;2;18;24;3;0;0,15;4;1;0
935;0;1;14;14;2;1;03.36;4;2;1
936;0;1;27;27;1;1;03.02;2;1;1
937;1;1;5;24;5;0;0,084027778;4;2;0
938;1;1;31;14;3;0;02.21;5;2;0
939;0;1;31;31;2;1;03.44;4;2;1
940;0;2;11;11;1;2;03.06;2;1;1
941;0;2;31;31;1;2;03.05;1;1;1
942;0;2;1;1;2;1;03.56;4;2;1
943;1;1;29;6;4;0;0,127083333;0;2;0
944;0;2;6;18;5;0;02.44;5;2;0
945;1;3;24;17;4;0;0,088888889;4;2;0
946;1;1;11;11;2;1;03.09;3;2;1
947;0;2;34;34;2;1;03.05;1;1;1
948;1;1;15;15;2;1;03.57;2;2;1
949;1;1;11;11;2;1;4;0;1;1
950;1;1;11;20;4;0;0,110416667;5;1;0
951;1;2;1;1;3;1;03.26;4;2;1
952;1;1;14;14;1;1;03.02;1;1;1
953;0;2;20;20;3;3;03.27;4;2;1
954;1;1;1;1;2;2;03.03;1;1;1
955;1;1;17;33;5;0;0,149305556;4;2;0
956;0;2;14;32;5;0;02.58;1;1;0
957;0;2;14;14;2;1;03.05;1;1;1
958;0;3;25;33;5;0;01.07;1;2;0
959;1;2;1;26;3;0;0,15;2;1;0
960;1;1;20;20;3;1;0,171527778;2;2;1
961;0;2;26;27;3;0;01.02;2;1;0
962;1;1;33;33;3;1;03.53;2;2;1
963;1;2;18;18;1;1;03.06;0;1;1
964;0;1;13;13;2;1;03.08;2;1;1
965;0;3;30;16;4;0;02.28;3;1;0
966;0;2;6;6;1;1;03.06;2;1;1
967;0;2;4;4;3;1;0,179166667;3;2;1
968;0;1;14;14;2;1;03.28;2;2;1
969;0;2;2;2;3;1;0,181944444;3;2;1
970;0;2;24;24;2;1;4;1;1;1
971;0;1;18;18;5;0;02.32;3;2;0
972;0;2;15;31;3;0;01.06;4;1;0
973;1;1;19;19;3;1;03.36;3;2;1
974;0;3;5;12;3;0;0,132638889;4;2;0
975;0;2;18;18;3;2;0,192361111;2;2;1
976;0;2;1;1;2;1;03.07;3;2;1
977;1;2;4;31;3;0;0,090972222;3;2;0
978;0;2;10;19;4;0;02.33;2;1;0
979;0;1;3;28;5;0;02.42;2;1;0
980;0;1;10;33;4;0;01.13;2;1;0
981;1;1;26;26;3;2;0,181944444;3;2;1
982;1;1;31;29;4;0;0,152083333;3;2;0
983;0;1;9;9;2;1;03.07;2;1;1
984;0;1;9;30;4;0;01.08;3;1;0
985;1;1;13;13;2;1;03.01;2;1;1
986;1;3;27;26;4;0;01.02;0;2;0
987;0;1;18;6;4;0;0,088888889;2;1;0
988;1;3;27;17;3;0;02.09;4;1;0
989;0;1;29;29;3;1;0,186111111;2;2;1
990;1;2;12;12;3;1;03.32;3;2;1
991;1;2;17;7;3;0;02.07;2;2;0
992;1;1;6;6;4;0;01.07;0;2;0
993;1;1;13;16;5;0;0,084722222;0;2;0
994;0;3;28;24;4;0;0,107638889;0;2;0
995;0;2;16;16;1;1;03.03;1;1;1
996;0;3;17;22;3;0;0,106944444;2;2;0
997;0;1;18;26;4;0;01.56;4;1;0
998;1;3;23;2;3;0;02.13;1;2;0
999;1;1;4;4;2;1;03.09;0;1;1
1000;1;3;32;2;5;0;01.56;1;2;0
1001;0;2;27;27;3;1;0,188194444;3;2;1
1002;0;1;26;17;4;0;0,089583333;0;1;0
1003;1;1;14;14;2;1;03.08;2;1;1
1004;0;2;26;27;5;0;0,109722222;3;1;0
1005;0;2;21;21;3;1;0,193055556;4;2;1
1006;1;2;9;19;5;0;01.29;5;1;0
1007;1;1;15;15;1;1;03.05;0;1;1
1008;0;1;12;25;5;0;02.57;2;1;0
1009;1;2;15;6;5;0;02.04;4;1;0
1010;0;2;32;14;4;0;02.45;5;2;0
1011;0;1;22;22;1;1;4;1;1;1
1012;0;3;22;18;4;0;02.22;3;2;0
1013;0;1;24;32;4;0;01.04;3;2;0
1014;0;3;2;14;4;0;0,094444444;0;2;0
1015;1;1;26;26;2;3;03.52;4;2;1
1016;0;1;29;29;2;2;03.03;0;1;1
1017;0;1;4;4;2;1;03.09;1;1;1
1018;0;1;3;3;2;1;03.03;1;1;1
1019;0;1;1;24;5;0;0,110416667;4;1;0
1020;1;3;16;2;5;0;02.32;0;2;0
1021;1;1;12;32;3;0;01.02;0;1;0
1022;1;1;8;8;1;2;03.02;0;1;1
1023;0;2;7;7;2;2;0,172916667;3;2;1
1024;0;1;3;3;2;2;0,181944444;4;2;1
1025;0;2;24;24;2;2;03.05;1;1;1
1026;1;1;16;16;2;1;0,175694444;2;2;1
1027;0;1;34;34;1;2;03.01;2;1;1
1028;1;2;24;24;3;1;03.56;4;2;1
1029;0;2;33;18;4;0;02.31;5;1;0
1030;0;1;2;2;1;1;03.05;2;1;1
1031;1;2;11;11;1;2;03.06;1;1;1
1032;0;1;32;32;1;1;03.07;1;1;1
1033;1;2;22;22;1;2;03.06;0;1;1
1034;1;1;26;9;3;0;02.15;4;1;0
1035;0;2;22;22;1;1;03.06;1;1;1
1036;0;3;27;30;5;0;02.42;5;1;0
1037;1;2;7;7;1;2;03.03;0;1;1
1038;1;3;3;21;3;0;0,103472222;2;1;0
1039;1;2;14;14;1;2;03.09;2;1;1
1040;0;1;6;6;2;2;03.01;2;1;1
1041;1;1;6;6;1;2;03.01;1;1;1
1042;1;2;13;24;3;0;0,10625;2;2;0
1043;0;1;30;34;4;0;0,088888889;0;2;0
1044;0;1;19;19;3;1;0,177083333;2;2;1
1045;1;1;16;16;2;2;03.08;2;2;1
1046;1;3;29;17;4;0;0,10625;2;1;0
1047;1;2;22;22;3;1;03.26;4;2;1
1048;0;2;19;25;5;0;01.07;0;2;0
1049;1;2;34;34;2;3;0,175694444;4;2;1
1050;0;3;29;32;5;0;02.09;0;1;0
1051;0;1;32;32;3;2;0,170138889;4;2;1
1052;0;2;17;17;1;1;03.09;2;1;1
1053;1;1;2;13;4;0;02.49;0;1;0
1054;0;1;29;29;2;2;03.53;2;2;1
1055;0;2;30;12;3;0;0,150694444;1;2;0
1056;1;1;30;16;4;0;01.06;0;1;0
1057;1;3;10;12;3;0;02.36;1;1;0
1058;1;2;6;6;5;0;0,13125;3;1;0
1059;0;3;34;29;3;0;0,0875;2;2;0
1060;1;2;3;32;5;0;02.46;1;2;0
1061;0;2;17;17;1;1;03.02;1;1;1
1062;1;3;31;1;4;0;0,097916667;4;1;0
1063;1;2;17;17;2;2;03.02;1;1;1
1064;1;3;34;32;4;0;01.47;0;1;0
1065;1;1;31;31;2;2;4;2;1;1
1066;1;2;18;16;4;0;01.13;2;1;0
1067;0;2;8;14;4;0;01.25;2;2;0
1068;0;3;28;30;3;0;02.25;3;2;0
1069;0;3;30;3;5;0;0,143055556;0;1;0
1070;0;1;6;13;4;0;0,126388889;2;2;0
1071;0;1;13;24;5;0;0,13125;0;2;0
1072;0;1;2;4;5;0;02.09;5;1;0
1073;1;2;14;14;2;2;03.08;4;2;1
1074;1;1;33;20;5;0;0,133333333;3;1;0
1075;0;2;20;20;2;2;03.03;0;1;1
1076;0;3;13;2;3;0;0,127777778;5;1;0
1077;1;1;28;10;5;0;01.34;2;2;0
1078;1;1;17;15;3;0;02.04;4;2;0
1079;1;1;26;26;1;2;4;2;1;1
1080;1;1;4;4;2;2;03.33;3;2;1
1081;0;2;6;6;2;1;0,18125;2;2;1
1082;1;1;25;25;2;1;03.07;2;1;1
1083;0;1;11;8;5;0;0,146527778;5;2;0
1084;1;2;22;27;5;0;01.12;5;2;0
1085;1;1;32;32;2;1;03.07;2;1;1
1086;1;1;9;9;3;3;0,190972222;4;2;1
1087;0;1;7;7;3;3;0,16875;3;2;1
1088;0;3;31;12;4;0;02.01;2;2;0
1089;0;1;22;25;3;0;0,104861111;2;2;0
1090;0;1;3;19;3;0;0,088194444;4;1;0
1091;1;1;13;8;4;0;0,127777778;5;2;0
1092;1;1;26;26;3;1;03.55;3;2;1
1093;0;2;21;21;2;1;0,190277778;4;2;1
1094;1;1;4;4;2;2;03.08;0;1;1
1095;0;1;31;31;2;1;03.06;4;2;1
1096;1;2;18;8;5;0;01.41;5;2;0
1097;0;2;25;31;3;0;01.21;5;1;0
1098;1;1;10;10;2;3;03.48;3;2;1
1099;0;2;20;30;5;0;0,098611111;4;2;0
1100;1;1;23;23;1;2;4;1;1;1
1101;1;2;7;15;5;0;01.41;1;1;0
1102;0;1;8;8;2;1;03.01;0;1;1
1103;0;1;33;2;3;0;0,145138889;1;2;0
1104;0;1;25;24;4;0;0,127083333;1;2;0
1105;1;1;24;15;4;0;01.05;2;1;0
1106;0;2;22;13;5;0;0,095138889;5;1;0
1107;1;3;7;32;4;0;01.03;1;2;0
1108;1;3;6;29;5;0;0,092361111;5;2;0
1109;1;2;3;3;1;2;03.03;2;1;1
1110;1;1;23;23;1;1;03.09;1;1;1
1111;0;2;13;13;2;2;0,193055556;2;2;1
1112;0;1;3;3;3;1;0,182638889;4;2;1
1113;1;2;12;13;3;0;0,127083333;5;2;0
1114;0;2;14;32;4;0;02.01;0;1;0
1115;1;1;19;19;2;2;03.08;2;1;1
1116;0;2;22;2;5;0;01.33;3;2;0
1117;1;2;6;22;3;0;0,132638889;1;1;0
1118;1;3;8;7;4;0;02.37;4;2;0
1119;0;1;2;2;1;1;03.04;1;1;1
1120;1;1;19;7;5;0;01.48;0;1;0
1121;1;1;16;16;1;2;4;1;1;1
1122;1;1;14;26;4;0;01.44;4;1;0
1123;1;1;7;6;3;0;02.03;4;1;0
1124;1;2;26;26;3;1;0,192361111;2;2;1
1125;0;2;10;10;2;2;0,179166667;2;2;1
1126;0;2;22;17;3;0;01.26;4;1;0
1127;0;1;10;10;1;2;03.02;0;1;1
1128;0;3;18;12;4;0;0,0875;0;1;0
1129;1;3;27;2;4;0;02.05;2;2;0
1130;1;3;4;8;3;0;0,110416667;3;2;0
1131;0;1;16;16;1;2;03.07;2;1;1
1132;0;1;26;31;5;0;0,136111111;3;1;0
1133;0;2;4;18;4;0;01.51;5;1;0
1134;0;1;23;23;2;2;03.06;1;1;1
1135;0;2;2;2;1;2;03.03;1;1;1
1136;1;2;29;29;1;2;03.09;0;1;1
1137;1;3;22;33;5;0;0,139583333;0;2;0
1138;1;2;23;23;3;1;0,191666667;4;2;1
1139;1;3;30;7;4;0;0,151388889;0;2;0
1140;0;1;34;34;3;3;03.49;2;2;1
1141;0;1;16;4;5;0;0,144444444;4;2;0
1142;0;2;32;9;5;0;02.33;0;1;0
1143;1;1;8;8;2;1;0,185416667;4;2;1
1144;0;1;25;26;3;0;0,129861111;4;1;0
1145;1;1;15;15;1;1;03.02;1;1;1
1146;0;2;18;18;2;2;4;1;1;1
1147;1;2;27;27;2;3;03.32;4;2;1
1148;0;2;23;23;2;2;03.35;3;2;1
1149;0;1;13;13;1;1;03.07;2;1;1
1150;0;1;25;3;4;0;01.04;5;1;0
1151;0;2;7;7;1;1;03.07;2;1;1
1152;0;2;23;23;2;2;03.05;2;1;1
1153;0;2;12;2;4;0;02.03;1;1;0
1154;0;1;9;9;1;1;03.06;0;1;1
1155;0;2;8;8;2;1;03.07;1;1;1
1156;0;1;21;21;3;2;0,184027778;4;2;1
1157;0;3;28;22;3;0;0,126388889;0;1;0
1158;1;2;29;34;5;0;01.52;2;2;0
1159;1;2;33;33;2;2;03.34;4;2;1
1160;0;1;17;33;4;0;0,133333333;0;2;0
1161;1;3;8;32;5;0;0,141666667;0;2;0
1162;0;1;28;13;3;0;02.51;2;1;0
1163;0;2;22;18;4;0;0,108333333;1;2;0
1164;0;2;22;30;4;0;01.05;3;1;0
1165;1;2;1;32;5;0;01.08;3;1;0
1166;1;2;28;26;5;0;0,088888889;4;2;0
1167;1;3;5;17;3;0;01.07;2;1;0
1168;1;1;1;1;2;3;03.28;4;2;1
1169;0;2;18;18;2;2;03.06;2;1;1
1170;1;1;21;21;2;2;0,170833333;4;2;1
1171;1;1;4;23;4;0;01.55;5;1;0
1172;1;2;19;19;2;2;0,185416667;3;2;1
1173;0;1;13;13;2;1;03.06;0;1;1
1174;1;2;11;11;2;1;03.09;4;2;1
1175;0;1;24;34;3;0;02.11;3;2;0
1176;0;2;17;17;2;2;03.06;0;1;1
1177;0;3;8;31;4;0;0,110416667;0;1;0
1178;1;1;23;28;5;0;0,086805556;3;2;0
1179;0;1;29;29;2;2;0,186805556;2;2;1
1180;1;1;6;6;1;1;03.07;2;1;1
1181;0;1;8;1;5;0;0,108333333;5;1;0
1182;1;3;10;13;3;0;0,105555556;2;1;0
1183;1;2;26;26;3;2;03.41;3;2;1
1184;0;2;7;7;3;3;0,175694444;2;2;1
1185;0;2;20;33;5;0;02.12;5;2;0
1186;0;3;20;8;3;0;02.06;5;1;0
1187;0;2;9;9;2;2;03.04;1;1;1
1188;1;1;7;7;3;1;03.44;3;2;1
1189;0;1;21;21;4;0;01.19;4;2;0
1190;1;2;7;7;1;2;03.05;2;1;1
1191;0;1;9;21;4;0;02.41;5;2;0
1192;1;1;18;18;3;1;03.26;4;2;1
1193;0;2;27;27;2;2;03.09;2;1;1
1194;0;1;13;13;3;3;0,177777778;4;2;1
